Brand,Names,Prices,Url
DELL,"Vostro Intel Core I3 2.0GHz (4GB RAM,1000GB HDD) 15.6-Inch Windows 10 Professional - Black","₦ 139,000 ",https://www.jumia.com.ng/dell-vostro-intel-core-i3-2.0ghz-4gb-ram1000gb-hdd-15.6-inch-windows-10-professional-black-21301707.html
Opposuits,Bluetooth 4.0 2.4G Dual Mode Noiselessly Wireless Charging Rechargeable Gaming Mouse,"₦ 4,869 ",https://www.jumia.com.ng/opposuits-bluetooth-4.0-2.4g-dual-mode-noiselessly-wireless-charging-rechargeable-gaming-mouse-35133811.html
Hp,Genuine 205a Toner (all Colours In One Shipping),"₦ 40,000 ",https://www.jumia.com.ng/hp-genuine-205a-toner-all-colours-in-one-shipping-45059903.html
ZTE,ZTE GL09P 4G LTE Universal Mobile Wifi With Power Bank,"₦ 14,000 ",https://www.jumia.com.ng/zte-zte-gl09p-4g-lte-universal-mobile-wifi-with-power-bank-24273098.html
Samsung,T5 Portable SSD - 500GB - USB 3.1 External SSD,"₦ 47,299 ",https://www.jumia.com.ng/samsung-t5-portable-ssd-500gb-usb-3.1-external-ssd-9250934.html
Lenovo,"Ideapad Intel Celeron 15.6"" (4GB RAM 1TB HDD) Windows 10 +BAG","₦ 80,000 ",https://www.jumia.com.ng/ideapad-intel-celeron-15.6-4gb-ram-1tb-hdd-windows-10-bag-lenovo-mpg1210488.html
Hp,Stream 11 - Intel Celeron  2GB/32 GB Emmc -  Windows 10 Home,"₦ 61,000 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-2gb32-gb-emmc-windows-10-home-44492508.html
ZTE,ZTE 4G Wifi / Mifi ( All SIM)Mobile Pocket Wifi  - BLACK,"₦ 15,096 ",https://www.jumia.com.ng/zte-zte-4g-wifi-mifi-all-simmobile-pocket-wifi-black-34290179.html
XPrinter,Mobile Printer 58mm Paper USB+Bluetooth XP-P300,"₦ 19,000 ",https://www.jumia.com.ng/xprinter-mobile-printer-58mm-paper-usbbluetooth-xp-p300-43570997.html
Hp,Ink Tank Wireless 415 MFP With CISS For Photos And Documents,"₦ 70,000 ",https://www.jumia.com.ng/hp-ink-tank-wireless-415-mfp-with-ciss-for-photos-and-documents-40801866.html
Hp,"Hp Deskjet 2630 Printer 3 In One, Scan, Print And Copy","₦ 14,500 ",https://www.jumia.com.ng/hp-hp-deskjet-2630-printer-3-in-one-scan-print-and-copy-44335304.html
Hp,410a GENUINE TONER Cartridges All In One Shipping From Uk,"₦ 38,000 ",https://www.jumia.com.ng/hp-410a-genuine-toner-cartridges-all-in-one-shipping-from-uk-43125068.html
Hp,"Stream 11 Intel Celeron (2GB,32GB) SSD11.6Inch Wins 10","₦ 57,590 ",https://www.jumia.com.ng/stream-11-intel-celeron-2gb32gb-ssd11.6inch-wins-10-hp-mpg239140.html
Microsoft,Microsoft LifeCam HD-3000 WebCam,"₦ 24,000 ",https://www.jumia.com.ng/microsoft-microsoft-lifecam-hd-3000-webcam-44513993.html
Hp,"Stream 11 Intel Celeron (4GB,32GB+ 32GB Flash+ Mouse+ USB Light For Keyboard) SSD11.6Inch Wins 10","₦ 61,500 ",https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb32gb-32gb-flash-mouse-usb-light-for-keyboard-ssd11.6inch-wins-10-30471261.html
,"Removable PVC Bottom Skins Cover Full Body Sticker For Macbook 13"" Retina Film","₦ 1,420 ",https://www.jumia.com.ng/generic-removable-pvc-bottom-skins-cover-full-body-sticker-for-macbook-13-retina-film-19025263.html
Microsoft,Microsoft Office 365 Account Subscription / 5 Devices / 5TB OneDrive For WINDOWS AND MAC,"₦ 2,400 ",https://www.jumia.com.ng/microsoft-microsoft-office-365-account-subscription-5-devices-5tb-onedrive-for-windows-and-mac-44021885.html
Coolbell,"COOLBELL WATERPROOF BUSINESS LAPTOP Bag 15.6"" (CB-5501)","₦ 10,600 ",https://www.jumia.com.ng/coolbell-waterproof-business-laptop-bag-15.6-cb-5501-coolbell-mpg1209568.html
,HP-Portable Rechargeable Bluetooth 3.0 Wireless Mouse For Laptop PC Tablets,"₦ 3,430 ",https://www.jumia.com.ng/generic-hp-portable-rechargeable-bluetooth-3.0-wireless-mouse-for-laptop-pc-tablets-13194361.html
Brother,TN3250 Black Toner Cartridge,"₦ 40,000 ",https://www.jumia.com.ng/tn3250-black-toner-cartridge-brother-mpg39765.html
,Forever A4 Size Laserjet Heat Transfer Paper For Light,"₦ 12,500 ",https://www.jumia.com.ng/generic-forever-a4-size-laserjet-heat-transfer-paper-for-light-34890736.html
Ubiquiti,NanoStation M5: 5GHz Hi Power 2x2 MIMO AirMax Station,"₦ 35,500 ",https://www.jumia.com.ng/ubiquiti-nanostation-m5-5ghz-hi-power-2x2-mimo-airmax-station-34756979.html
Hp,"Deskjet 2620 Printer, Print,Scan,Copy With Usb Printer Cable","₦ 11,490 ",https://www.jumia.com.ng/hp-deskjet-2620-printer-printscancopy-with-usb-printer-cable-45011341.html
Hp,"203a Laser Jet Toner, (all 4 Colours In One Shipping)","₦ 35,000 ",https://www.jumia.com.ng/hp-203a-laser-jet-toner-all-4-colours-in-one-shipping-44443328.html
Western Digital,4TB External Harddrive WD,"₦ 36,499 ",https://www.jumia.com.ng/western-digital-4tb-external-harddrive-wd-26659505.html
Wacom,Intuos Wireless Graphic Tablet Ctl-4100wl,"₦ 55,000 ",https://www.jumia.com.ng/wacom-intuos-wireless-graphic-tablet-ctl-4100wl-21916952.html
Netac,Netac N600S 512GB SSD 2.5in SATA6Gb/s TLC Nand Flash Solid,"₦ 35,024 ",https://www.jumia.com.ng/netac-netac-n600s-512gb-ssd-2.5in-sata6gbs-tlc-nand-flash-solid-44548130.html
Hp,652 Black Ink Advantage Cartridge,"₦ 5,000 ",https://www.jumia.com.ng/hp-652-black-ink-advantage-cartridge-44231830.html
,"4G LTE WiFi Hotspot For Ntel,Airtel,Swift,Spectranet,9Mobile","₦ 11,000 ",https://www.jumia.com.ng/generic-4g-lte-wifi-hotspot-for-ntelairtelswiftspectranet9mobile-42207068.html
Hp,"Mini Laptop Stream 11 Intel Celeron, (2GB,32GB SSD +free 32gbflash Drive) 11.6-Inch Screen Windows 10 - Purple","₦ 57,800 ",https://www.jumia.com.ng/hp-mini-laptop-stream-11-intel-celeron-2gb32gb-ssd-free-32gbflash-drive-11.6-inch-screen-windows-10-purple-11639810.html
Western Digital,My Passport 1TB External HDD + Free Storage Protective Sleev,"₦ 19,490 ",https://www.jumia.com.ng/western-digital-my-passport-1tb-external-hdd-free-storage-protective-sleev-39016137.html
,6 Cells Battery For Dell Inspiron N3010 N4010 N5010 N7010 N7110 N5040,"₦ 9,999 ",https://www.jumia.com.ng/generic-6-cells-battery-for-dell-inspiron-n3010-n4010-n5010-n7010-n7110-n5040-21481412.html
Samsung,Samsung Xpress 4in1 Printer,"₦ 65,000 ",https://www.jumia.com.ng/samsung-samsung-xpress-4in1-printer-45123377.html
Digital Persona,Digital Persona Biometric Fingerprint Scanner (UareU 4500),"₦ 8,900 ",https://www.jumia.com.ng/digital-persona-biometric-fingerprint-scanner-uareu-4500-digitalpersona-mpg128429.html
Hp,201a Toner Cartridge,"₦ 10,000 ",https://www.jumia.com.ng/hp-201a-toner-cartridge-43278363.html
TSDATECH,USB Memory Stick Flash Drive For IPhone Android 128GB,"₦ 9,999 ",https://www.jumia.com.ng/tsdatech-usb-memory-stick-flash-drive-for-iphone-android-128gb-43240496.html
Toshiba,"Portable Hard Disk Drive Case ""USB"" 3.0","₦ 4,390 ",https://www.jumia.com.ng/portable-hard-disk-drive-case-usb-3.0-toshiba-mpg205268.html
,V5 Battery For Acer Aspire V5-431 V5-471 V5-531P V5-551,"₦ 9,000 ",https://www.jumia.com.ng/generic-v5-battery-for-acer-aspire-v5-431-v5-471-v5-531p-v5-551-35671899.html
Hp,205A Black Genuine LaserJet Toner Cartridge,"₦ 7,800 ",https://www.jumia.com.ng/hp-205a-black-genuine-laserjet-toner-cartridge-44279178.html
Hp,"15 Intel Pentium (8GB RAM, 500GB HDD) Windows 10 Laptop - Red+ Free Bag & LED Lamp","₦ 115,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-8gb-ram-500gb-hdd-windows-10-laptop-red-free-bag-led-lamp-44332290.html
Biaowang,Biaowang Quality Waterproof Laptop Bag BLACK,"₦ 7,000 ",https://www.jumia.com.ng/biaowang-biaowang-quality-waterproof-laptop-bag-black-42345575.html
XPrinter,Thermal Printer-Mini Receipt Printer,"₦ 7,500 ",https://www.jumia.com.ng/xprinter-thermal-printer-mini-receipt-printer-33910974.html
Hp,"15 Intel Core I3-2.2ghz(16GB Optane Memory 8GB RAM,1TB HDD) Wins 10","₦ 149,700 ",https://www.jumia.com.ng/hp-15-intel-core-i3-2.2ghz16gb-optane-memory-8gb-ram1tb-hdd-wins-10-44611772.html
Hp,DeskJet Ink Advantage 3835 All-in-One Printer (USB CABLE NOT INCLUDED),"₦ 26,900 ",https://www.jumia.com.ng/hp-deskjet-ink-advantage-3835-all-in-one-printer-usb-cable-not-included-10945571.html
Kaspersky,Kaspersky Internet Security 3 Users + 1 Free User- 1 Year-full PC License,"₦ 8,750 ",https://www.jumia.com.ng/kaspersky-kaspersky-internet-security-3-users-1-free-user-1-year-full-pc-license-44112402.html
Western Digital,1TB WD Surveillance Harddrive,"₦ 12,499 ",https://www.jumia.com.ng/western-digital-1tb-wd-surveillance-harddrive-22750309.html
Hp,LaserJet Pro MFP M130fw Printer - Black & White(G3Q60A),"₦ 76,800 ",https://www.jumia.com.ng/hp-laserjet-pro-mfp-m130fw-printer-black-whiteg3q60a-43821230.html
,"Laptop Backpack 17.3 Inch, Multi-compartment-grey","₦ 29,599 ",https://www.jumia.com.ng/generic-laptop-backpack-17.3-inch-multi-compartment-grey-31499098.html
Hp,Wireless Black Mouse 200,"₦ 6,000 ",https://www.jumia.com.ng/hp-wireless-black-mouse-200-45004422.html
Hp,"Stream 14-Intel Celeron N3060  4GB RAM, 32GB SSD Windows 10","₦ 72,000 ",https://www.jumia.com.ng/stream-14-intel-celeron-n3060-4gb-ram-32gb-ssd-windows-10-hp-mpg1221308.html
,Anti Theft Laptop Bag USB Interface Backpack Durable Blue,"₦ 6,294 ",https://www.jumia.com.ng/generic-anti-theft-laptop-bag-usb-interface-backpack-durable-blue-44547585.html
DELL,Standard Dell 19.5V Charger With Power Cord,"₦ 4,499 ",https://www.jumia.com.ng/standard-dell-19.5v-charger-with-power-cord-dell-mpg1208880.html
Microsoft,Microsoft Office 2019 Home And Business For MAC - 2PCS,"₦ 16,500 ",https://www.jumia.com.ng/microsoft-microsoft-office-2019-home-and-business-for-mac-2pcs-43769789.html
Epson,L565 Wi-Fi All-In-One Colour Ink Tank Printer,"₦ 122,900 ",https://www.jumia.com.ng/l565-wi-fi-all-in-one-colour-ink-tank-printer-epson-mpg284790.html
Bestrunner,64GB Flash Memory Stick Drive OTG For Phone / PC,"₦ 2,334 ",https://www.jumia.com.ng/bestrunner-64gb-flash-memory-stick-drive-otg-for-phone-pc-44957728.html
Metal Flash Driver,64GB Ultra Micro Tapy-c Interface 3-in-1 USB Flash Drive 3.0,"₦ 4,900 ",https://www.jumia.com.ng/metal-flash-driver-64gb-ultra-micro-tapy-c-interface-3-in-1-usb-flash-drive-3.0-45109273.html
Seagate,500GB Internal Hard Disk Desktop Computer /CCTV Use.,"₦ 4,990 ",https://www.jumia.com.ng/seagate-500gb-internal-hard-disk-desktop-computer-cctv-use.-45179627.html
SanDisk,Cruzer Force 64GB USB Flash Drive USB 2.0,"₦ 4,480 ",https://www.jumia.com.ng/sandisk-cruzer-force-64gb-usb-flash-drive-usb-2.0-42009891.html
XPrinter,Thermal Printer 58mm,"₦ 6,800 ",https://www.jumia.com.ng/xprinter-thermal-printer-58mm-44108636.html
,PS4 Wireless Bluetooth Contoller Game Handle Game Pad For,"₦ 5,299 ",https://www.jumia.com.ng/generic-ps4-wireless-bluetooth-contoller-game-handle-game-pad-for-34569400.html
Metal Flash Driver,32GB Ultra Micro Tapy-c Lightning USB 4-in-1 Flash Drive 3.0,"₦ 4,200 ",https://www.jumia.com.ng/metal-flash-driver-32gb-ultra-micro-tapy-c-lightning-usb-4-in-1-flash-drive-3.0-44956750.html
Hsdpa,"Universal Modem For All Nigeria Networks 3G/4G With Card Reader Slot, USB Light, OTG Cable (7.2mbps). (Modem Color Is Black, OTG Cable & USB Keyboard Light Is Color).","₦ 4,400 ",https://www.jumia.com.ng/hsdpa-universal-modem-for-all-nigeria-networks-3g4g-with-card-reader-slot-usb-light-otg-cable-7.2mbps.-modem-color-is-black-otg-cable-usb-keyboard-light-is-color.-45263867.html
,TP4-005 Smart Turbo Temperature Control 5-Fan For Playstation 4 PS4 Black,"₦ 4,680 ",https://www.jumia.com.ng/generic-tp4-005-smart-turbo-temperature-control-5-fan-for-playstation-4-ps4-black-42924002.html
Seagate,500GB Internal Storage HDD DESKTOP,"₦ 4,500 ",https://www.jumia.com.ng/seagate-500gb-internal-storage-hdd-desktop-41733418.html
VGA,VGA CABLE 20 Meters,"₦ 4,000 ",https://www.jumia.com.ng/vga-vga-cable-20-meters-43660998.html
SanDisk,32GB Ultra Dual Drive USB Type-C OTG,"₦ 4,098 ",https://www.jumia.com.ng/sandisk-32gb-ultra-dual-drive-usb-type-c-otg-37400720.html
Hp,3 In 1 Colored Multifunctional Deskjet Printer(Prepaid Only),"₦ 15,999 ",https://www.jumia.com.ng/hp-3-in-1-colored-multifunctional-deskjet-printerprepaid-only-44820238.html
,LAPTOP BATTERY FOR EliteBook 2560p 2570p Series HSTNN-UB2L HSTNN-UB2K,"₦ 5,500 ",https://www.jumia.com.ng/generic-laptop-battery-for-elitebook-2560p-2570p-series-hstnn-ub2l-hstnn-ub2k-43249005.html
Hp,78a Toner Cartridge,"₦ 3,000 ",https://www.jumia.com.ng/78a-black-toner-cartridge-hp-mpg89971.html
Chupez,Dual Purpose OTG Flash Drive - 32GB. Durable And Reliable.,"₦ 3,400 ",https://www.jumia.com.ng/chupez-dual-purpose-otg-flash-drive-32gb.-durable-and-reliable.-44800018.html
Hp,"3 In 1 Laptop Skin Protector - For Back Of Laptop, Screen And Keyboard","₦ 3,000 ",https://www.jumia.com.ng/hp-3-in-1-laptop-skin-protector-for-back-of-laptop-screen-and-keyboard-44470362.html
,USB Extension Hub+ 4 High Speed Ports  - Black,"₦ 1,500 ",https://www.jumia.com.ng/usb-extension-hub-4-high-speed-ports-black-universal-mpg167701.html
Honeywell,MK5145-31A38-EU Barcode Scanner,"₦ 25,950 ",https://www.jumia.com.ng/honeywell-mk5145-31a38-eu-barcode-scanner-7713515.html
Hp,5GHZ Universal Wireless Mouse - Black,"₦ 2,499 ",https://www.jumia.com.ng/hp-5ghz-universal-wireless-mouse-black-23885315.html
,Flexible USB External Keyboard - Black,"₦ 2,100 ",https://www.jumia.com.ng/generic-flexible-usb-external-keyboard-black-45335510.html
Hp,100% Genuine Bluetooth Wireless Optical Mouse,"₦ 3,900 ",https://www.jumia.com.ng/hp-100-genuine-bluetooth-wireless-optical-mouse-44121996.html
,2.5 Inch SATA To IDE Adapter Support ATA HDD Hard Disk,"₦ 1,962 ",https://www.jumia.com.ng/generic-2.5-inch-sata-to-ide-adapter-support-ata-hdd-hard-disk-43857904.html
Enet,Enet Wireless Optical Mouse - Black And Blue,"₦ 2,000 ",https://www.jumia.com.ng/enet-enet-wireless-optical-mouse-black-and-blue-40880796.html
,Equivalentt Protective Notebook Laptop Sleeve Bag Pouch Case Cover For Ipad Pro 11 Inch,"₦ 2,928 ",https://www.jumia.com.ng/generic-equivalentt-protective-notebook-laptop-sleeve-bag-pouch-case-cover-for-ipad-pro-11-inch-27953049.html
SanDisk,128GB Ultra Dual USB Type-C OTG (SDDDC2-128G-G46) â€“ Intl,"₦ 9,005 ",https://www.jumia.com.ng/sandisk-128gb-ultra-dual-usb-type-c-otg-sdddc2-128g-g46-a-intl-13733428.html
,Equivalentt Mini Bluetooth Wireless Keyboard For IPad-Laptop PC Android Tab PS3 BK,"₦ 3,909 ",https://www.jumia.com.ng/generic-equivalentt-mini-bluetooth-wireless-keyboard-for-ipad-laptop-pc-android-tab-ps3-bk-28044674.html
,"6Gbps Aluminum 2.5"" SATA To USB 3.0 SSD/HDD Case Hard Disk","₦ 3,513 ",https://www.jumia.com.ng/generic-6gbps-aluminum-2.5-sata-to-usb-3.0-ssdhdd-case-hard-disk-45270694.html
Hp,"15 AMD Dual Core A4 9120 500GB HDD, 4GB RAM, WLAN, Webcam, Windows 10","₦ 77,990 ",https://www.jumia.com.ng/hp-15-amd-dual-core-a4-9120-500gb-hdd-4gb-ram-wlan-webcam-windows-10-44610943.html
,Mouse Pad With Wrist Rest For Computer,"₦ 1,400 ",https://www.jumia.com.ng/generic-mouse-pad-with-wrist-rest-for-computer-43598537.html
,USB 2.0 To SATA Adapter Converter Cable 22Pin Drive Free 2.5,"₦ 1,477 ",https://www.jumia.com.ng/generic-usb-2.0-to-sata-adapter-converter-cable-22pin-drive-free-2.5-36363396.html
,Conforta Universal Keyboard And Case For 7-Inch Tablets,"₦ 3,026 ",https://www.jumia.com.ng/generic-conforta-universal-keyboard-and-case-for-7-inch-tablets-17426617.html
,Case For Apple IPhone IPhone X Case TPU Clear IPhone X Case Back Cover Mobile Phone Case For IPhone X,"₦ 1,650 ",https://www.jumia.com.ng/generic-case-for-apple-iphone-iphone-x-case-tpu-clear-iphone-x-case-back-cover-mobile-phone-case-for-iphone-x-41789910.html
Targus,Wireless Optical Mouse,"₦ 5,600 ",https://www.jumia.com.ng/wireless-optical-mouse-targus-mpg199763.html
Hp,"( 131A Toner Black,Magenta,Cyan,Yellow","₦ 24,000 ",https://www.jumia.com.ng/131a-toner-blackmagentacyanyellow-hp-mpg263113.html
Hp,"DV4 Notebook Battery For Pavilion DV4, DV5 DV6 Series.","₦ 6,500 ",https://www.jumia.com.ng/hp-dv4-notebook-battery-for-pavilion-dv4-dv5-dv6-series.-11480435.html
,Hiamok_6.5FT USB Charging Data Cable For Asus Eee Pad Prime TF201 TF101 TF300,"₦ 1,438 ",https://www.jumia.com.ng/generic-hiamok6.5ft-usb-charging-data-cable-for-asus-eee-pad-prime-tf201-tf101-tf300-17187471.html
Mosiso,"Plastic Hard Case Shell With Keyboard Cover With Screen Protector Only Compatible Old MacBook Pro 15 Inch With CD-ROM (Model: A1286, Version 2012/2011/2010)",₦ 690 ,https://www.jumia.com.ng/mosiso-plastic-hard-case-shell-with-keyboard-cover-with-screen-protector-only-compatible-old-macbook-pro-15-inch-with-cd-rom-model-a1286-version-201220112010-43622340.html
,All In One Card Reader USB 2.0 Mini Portable For SD/SD/TF/MS,₦ 997 ,https://www.jumia.com.ng/generic-all-in-one-card-reader-usb-2.0-mini-portable-for-sdsdtfms-44360529.html
Western Digital,WD Elements USB 3.0 Portable External Hard Drive Casing,"₦ 3,000 ",https://www.jumia.com.ng/western-digital-wd-elements-usb-3.0-portable-external-hard-drive-casing-43202446.html
,Unidad De Memoria USB De Disco Duro U De Disco Flash USB De Alta Velocidad De Doble Uso OTG Púrpura,"₦ 1,994 ",https://www.jumia.com.ng/generic-unidad-de-memoria-usb-de-disco-duro-u-de-disco-flash-usb-de-alta-velocidad-de-doble-uso-otg-purpura-35832493.html
XPrinter,Thermal Barcode Label Printer XP-360B - Black,"₦ 28,500 ",https://www.jumia.com.ng/xprinter-thermal-barcode-label-printer-xp-360b-black-34069840.html
,32G GB USB 2.0 Swivel Flash Memory Stick Pen Drive Storage Thumb U Disk,"₦ 1,490 ",https://www.jumia.com.ng/generic-32g-gb-usb-2.0-swivel-flash-memory-stick-pen-drive-storage-thumb-u-disk-43622373.html
Hp,18.5’’ Display LED Monitor,"₦ 29,000 ",https://www.jumia.com.ng/hp-18.5-display-led-monitor-44223591.html
Hp,Cartridge 953 Black Genuine Ink,"₦ 12,300 ",https://www.jumia.com.ng/hp-cartridge-953-black-genuine-ink-43896484.html
Hp,16GB Pendrive Flash Drive USB 2.0,"₦ 1,990 ",https://www.jumia.com.ng/hp-16gb-pendrive-flash-drive-usb-2.0-35788924.html
SanDisk,8GB Cruzer Blade Flash Drive,"₦ 1,600 ",https://www.jumia.com.ng/sandisk-8gb-cruzer-blade-flash-drive-35674229.html
,Superfila 3DPrinting Filament PLA 1.75mm For Creality CR-10S,"₦ 6,778 ",https://www.jumia.com.ng/generic-superfila-3dprinting-filament-pla-1.75mm-for-creality-cr-10s-34189962.html
Bestrunner,32GB Flash Memory Stick Drive OTG For Phone / PC,"₦ 2,000 ",https://www.jumia.com.ng/bestrunner-32gb-flash-memory-stick-drive-otg-for-phone-pc-36891757.html
Hp,Notebook - 15 - Intel Celeron N4000 - 4GB RAM - 500GB HDD DVD-Writer - Win 10,"₦ 88,400 ",https://www.jumia.com.ng/hp-notebook-15-intel-celeron-n4000-4gb-ram-500gb-hdd-dvd-writer-win-10-34643017.html
,Wireless Network Card USB Wifi Receiver 150Mbps Mini Wireless USB Adapter 802.11 Support Xbox,"₦ 1,890 ",https://www.jumia.com.ng/wireless-network-card-usb-wifi-receiver-150mbps-mini-wireless-usb-adapter-802.11-support-xbox-generic-mpg328820.html
Hp,"Stream 14-Intel Celeron N3060  4GB RAM, 32GB SSD Windows 10","₦ 72,000 ",https://www.jumia.com.ng/hp-stream-14-intel-celeron-n3060-4gb-ram-32gb-ssd-windows-10-44147616.html
Huion,H950P Slim Compact 8192/5080 Drawing Graphics Tablet - Black,"₦ 21,597 ",https://www.jumia.com.ng/huion-h950p-slim-compact-81925080-drawing-graphics-tablet-black-9463886.html
Promate,15.6 Inch Laptop Backpack With Dual Pocket,"₦ 21,691 ",https://www.jumia.com.ng/promate-15.6-inch-laptop-backpack-with-dual-pocket-35765995.html
SanDisk,SanDisk SSD Plus 480GB 2.5-Inch SDSSDA-480G-G25(Export),"₦ 21,347 ",https://www.jumia.com.ng/sandisk-sandisk-ssd-plus-480gb-2.5-inch-sdssda-480g-g25export-13733473.html
Huion,HS610 Graphics Drawing Tablet Android Devices Supported Tilt Function Battery-Free Stylus With 8192 Pen Pressure,"₦ 45,000 ",https://www.jumia.com.ng/hs610-graphics-drawing-tablet-android-devices-supported-tilt-function-battery-free-stylus-with-8192-pen-pressure-huion-mpg1177158.html
Hp,"Stream 14-Intel® Celeron® Processor (4GB RAM, 32GB EMMc) + 32GB FLASH DRIVE","₦ 68,000 ",https://www.jumia.com.ng/hp-stream-14-intelr-celeronr-processor-4gb-ram-32gb-emmc-32gb-flash-drive-29806402.html
Hp,15 Intel Pentium Quad Core Touchscreen(4GB RAM 500GB HDD- 32GB Flash- USB Light For Keyboard- Mouse- Windows 10,"₦ 110,000 ",https://www.jumia.com.ng/hp-15-intel-pentium-quad-core-touchscreen4gb-ram-500gb-hdd-32gb-flash-usb-light-for-keyboard-mouse-windows-10-34500962.html
Western Digital,1tb External Harddrive WD 3.0,"₦ 16,499 ",https://www.jumia.com.ng/western-digital-1tb-external-harddrive-wd-3.0-32227163.html
Hp,3 In 1 Deskjet Colored Printer,"₦ 17,799 ",https://www.jumia.com.ng/hp-3-in-1-deskjet-colored-printer-38708109.html
Storage,External Laptop Hard Drive (seagate Backup Plus) 4TB,"₦ 45,000 ",https://www.jumia.com.ng/external-laptop-hard-drive-seagate-backup-plus-4tb-storage-mpg272216.html
TP-Link,AC1200 Wireless MU-MIMO Gigabit Router - Archer C6,"₦ 30,000 ",https://www.jumia.com.ng/tp-link-ac1200-wireless-mu-mimo-gigabit-router-archer-c6-44023700.html
Universal Computer,Universal 4G LTE Internet Mifi Wi-Fi,"₦ 19,999 ",https://www.jumia.com.ng/universal-computer-universal-4g-lte-internet-mifi-wi-fi-44898050.html
Hp,HP Genuine 933 XL All 3 Colors Colors Ink Cartridge,"₦ 20,500 ",https://www.jumia.com.ng/hp-hp-genuine-933-xl-all-3-colors-colors-ink-cartridge-44352477.html
Western Digital,2tb Wd Purple Surveillance Hard Drive,"₦ 38,000 ",https://www.jumia.com.ng/western-digital-2tb-wd-purple-surveillance-hard-drive-33176827.html
Goojprt,Portable 80mm Bluetooth 2.0 Android Thermal POS Printer-BLUE,"₦ 19,890 ",https://www.jumia.com.ng/goojprt-portable-80mm-bluetooth-2.0-android-thermal-pos-printer-blue-41023359.html
,Portable Bluetooth Mobile Printer - MP300(superior Quality),"₦ 18,800 ",https://www.jumia.com.ng/generic-portable-bluetooth-mobile-printer-mp300superior-quality-32408649.html
,MOTOSPEED V70 Mouse USB Wired Gaming Mouse RGB Backlight,"₦ 18,373 ",https://www.jumia.com.ng/motospeed-motospeed-v70-mouse-usb-wired-gaming-mouse-rgb-backlight-44548259.html
Western Digital,WD 240GB GREEN PC SOLID STATE DRIVE (SSD),"₦ 17,600 ",https://www.jumia.com.ng/western-digital-wd-240gb-green-pc-solid-state-drive-ssd-42347403.html
,Digital Tablets Micro Usb English Graphic Drawing Tablet Digital Panel Painting Computer Tablet For Windows/Mac Digital,"₦ 18,895 ",https://www.jumia.com.ng/generic-digital-tablets-micro-usb-english-graphic-drawing-tablet-digital-panel-painting-computer-tablet-for-windowsmac-digital-40031394.html
Hp,Stream 11 Mini Laptop Intel Celeron(64GB/4GB)Wins 10s 11.6inch +Free Sleeve,"₦ 64,000 ",https://www.jumia.com.ng/hp-stream-11-mini-laptop-intel-celeron64gb4gbwins-10s-11.6inch-free-sleeve-31500897.html
,For Hp Hp933/932 6100/6600/6700/7110/7610/7510 Print Head Printer Nozzle Black,"₦ 17,760 ",https://www.jumia.com.ng/generic-for-hp-hp933932-610066006700711076107510-print-head-printer-nozzle-black-42035292.html
ZTE,"UNIVERSAL MIFI MF920W+ SUPPORT(SMILE,NTEL,MTN,GLO,ETISALAT,AIRTEL)","₦ 16,800 ",https://www.jumia.com.ng/universal-mifi-mf920w-supportsmilentelmtngloetisalatairtel-zte-mpg277102.html
Hp,"LCD Monitor 24"" P240VA Black","₦ 65,000 ",https://www.jumia.com.ng/hp-lcd-monitor-24-p240va-black-21880522.html
Hp,Stream Intel Celeron Mini Laptop(64GB Emmc/4GB Ram)Wins 10s 14.1inch+32GB Flash Drive,"₦ 73,990 ",https://www.jumia.com.ng/hp-stream-intel-celeron-mini-laptop64gb-emmc4gb-ramwins-10s-14.1inch32gb-flash-drive-34800754.html
,"Bluetooth 58mm POS Mobile Thermal Printer, USB, Rechargeable Bat.","₦ 14,800 ",https://www.jumia.com.ng/generic-bluetooth-58mm-pos-mobile-thermal-printer-usb-rechargeable-bat.-34995398.html
Hp,121 Black And Tri Color Genuine Ink Cartridge,"₦ 15,500 ",https://www.jumia.com.ng/hp-121-black-and-tri-color-genuine-ink-cartridge-44352600.html
Seagate,Seagate 1TB Desktop HDD Internal Hard Disk Drive Sata,"₦ 16,000 ",https://www.jumia.com.ng/seagate-seagate-1tb-desktop-hdd-internal-hard-disk-drive-sata-34558139.html
,Conforta Rechargeable X8 Wireless Silent LED Backlit USB Optical Ergonomic Gaming Mouse,"₦ 3,430 ",https://www.jumia.com.ng/generic-conforta-rechargeable-x8-wireless-silent-led-backlit-usb-optical-ergonomic-gaming-mouse-17295856.html
,Xiaomi College Style Backpack 15.6 Inch Laptop Computer Bags Large Capacity School Backpacks For Women Men Boy Girl,"₦ 6,859 ",https://www.jumia.com.ng/mi-xiaomi-college-style-backpack-15.6-inch-laptop-computer-bags-large-capacity-school-backpacks-for-women-men-boy-girl-45249090.html
Apple,"Magic Mouse 2 (Wireless, Rechargeable) - Space Gray","₦ 39,000 ",https://www.jumia.com.ng/apple-magic-mouse-2-wireless-rechargeable-space-gray-34502196.html
Huawei,4G LTE Mobile Broadband Hotspot WiFi MiFi Router - All Network,"₦ 15,000 ",https://www.jumia.com.ng/huawei-4g-lte-mobile-broadband-hotspot-wifi-mifi-router-all-network-44338745.html
